DOI,Title,Year,First author,Found in,OpenAlex API,Indexed in,is_oa,oa_status,oa_url,pdf url,cited by count,citation normalized percentile (value),Concepts,ISSN,Authors,APA reference,Abstract
https://doi.org/10.1002/eat.24195,Comparing eating disorder treatment outcomes of transgender and gender diverse adolescents with those of cisgender adolescents,2024,"Riddle, Megan; Blalock, Dan V.; Robertson, Lee; Duffy, Alan; Le Grange, Daniel; Mehler, Philip S.; Rienecke, Renee D.; Joiner, Thomas",,https://api.openalex.org/works/https://doi.org/10.1002/eat.24195,,false,,,,,,,0276-3478,"Riddle, Megan; Blalock, Dan V.; Robertson, Lee; Duffy, Alan; Le Grange, Daniel; Mehler, Philip S.; Rienecke, Renee D.; Joiner, Thomas",,"Objective: Eating disorder (ED), depression, and anxiety symptoms at admission and discharge were compared, as were admission-to-discharge changes, for transgender and gender diverse (TGD), and cisgender adolescents receiving intensive treatment for EDs. Method: Participants were 44 TGD and 573 cisgender adolescents admitted to a treatment facility. Participants completed the Eating Disorder Examination Questionnaire (EDE-Q), Patient Health Questionnaire-9 (PHQ-9), and Generalized Anxiety Disorder-7 (GAD-7) at admission and discharge. Results: Both groups had elevated EDE-Q scores at admission (TGD: M = 3.78, standard deviation [SD] = 1.70; cisgender: M = 3.33, SD = 1.74) that improved by discharge (TGD: M = 2.27, SD = 1.83, Cohen's d = .98; cisgender: M = 2.10, SD = 1.54, Cohen's d = .79); there were no differences in EDE-Q between groups at admission (p = .09; odds ratio [OR] = 1.18, 95% confidence interval [CI] [.98, 1.44]) or discharge (p = .48; OR = 1.07, 95% CI [.88, 1.30]). On admission, TGD adolescents had higher suicidality, measured by PHQ-9, item 9 (p < .001; OR = 1.94, 95% CI [1.51, 2.52]), and depression (p < .001; OR = 1.10, 95% CI [1.05, 1.16]) than cisgender participants. Severity decreased over treatment for all measures. Both groups showed similar improvement on suicidality (p = .93; OR = .98, 95% CI [.70,1.36]), depression (p = .42; OR = 1.02, 95% CI [.97, 1.07]), and anxiety (p = .14; OR = 1.05, 95% CI [.99, 1.12]). However, at discharge, suicidality (p = .02; OR = 1.40, 95% CI [1.04, 1.85]), depression (p < .01; OR = 1.06, 95% CI [1.02, 1.11]), and anxiety (p = .02; OR = 1.06, 95% CI [1.01, 1.12]) were higher for TGD adolescents than their cisgender peers. Discussion: All participants had similar ED symptom severity and improvement. Depression, anxiety, and suicidality remained elevated for TGD adolescents compared to their cisgender peers at discharge, suggesting the need for targeted treatment. Public Significance: Transgender and gender diverse (TGD) adolescents have increased risk of eating disorders (EDs); few studies examine how they respond to ED treatment. We examine treatment outcomes of TGD adolescents receiving ED treatment compared to their cisgender peers. We measured ED symptoms along with depression, anxiety, and suicidality at the beginning and end of treatment. While TGD adolescents showed similar improvement in ED symptoms, measures of depression, anxiety, and suicidality remained elevated at the time of discharge."
https://doi.org/10.1016/j.bodyim.2021.01.008,Exploring transgender adolescents’ body image concerns and disordered eating: Semi-structured interviews with nine gender minority youth,2021,Romito M.; Salk R.H.; Roberts S.R.; Thoma B.C.; Levine M.D.; Choukas-Bradley S.,,https://api.openalex.org/works/https://doi.org/10.1016/j.bodyim.2021.01.008,,true,,,,,,,17401445,Romito M.; Salk R.H.; Roberts S.R.; Thoma B.C.; Levine M.D.; Choukas-Bradley S.,,"Transgender adolescents (TGAs) face many of the same sociocultural and biological influences on body dissatisfaction and disordered eating as cisgender peers. Additionally, TGAs experience unique body- and gender-related concerns. The purpose of this study is to explore the nuances of gender identity, gender transitioning, body image, and disordered eating among TGAs. Case summaries and a synthesis of key themes are presented from interviews with nine TGAs aged 16–20 (Mage = 17). All participants reported engaging in at least one behavior to change their weight or shape. Consistent with a theoretical biopsychosociocultural model we proposed, TGAs described body dissatisfaction and disordered eating related to transgender-specific factors (e.g., behaviors aimed at minimizing secondary sex characteristics) and broader developmental and sociocultural factors. Some participants reported improvements in body image and disordered eating following gender transition. The interviews highlight complex associations among gender identity, gender transitioning, body image, and disordered eating during adolescence, suggesting that disentangling transgender-specific factors from other individual factors is difficult. These findings may guide future research on the prevalence and functions of disordered eating among TGAs and point to a unique set of needs for effective detection and treatment of concurrent gender incongruence, body dissatisfaction, and disordered eating. © 2021 Elsevier Ltd"
https://doi.org/10.1016/j.bodyim.2021.01.008,Exploring transgender adolescents' body image concerns and disordered eating: Semi-structured interviews with nine gender minority youth,2021,"Romito, Madelaine; Salk, Rachel H.; Roberts, Savannah R.; Thoma, Brian C.; Levine, Michele D.; Choukas-Bradley, Sophia",,https://api.openalex.org/works/https://doi.org/10.1016/j.bodyim.2021.01.008,,false,,,,,,,1740-1445,"Romito, Madelaine; Salk, Rachel H.; Roberts, Savannah R.; Thoma, Brian C.; Levine, Michele D.; Choukas-Bradley, Sophia",,"Transgender adolescents (TGAs) face many of the same sociocultural and biological influences on body dissatisfaction and disordered eating as cisgender peers. Additionally, TGAs experience unique body-and gender-related concerns. The purpose of this study is to explore the nuances of gender identity, gender transitioning, body image, and disordered eating among TGAs. Case summaries and a synthesis of key themes are presented from interviews with nine TGAs aged 16-20 (M-age = 17). All participants reported engaging in at least one behavior to change their weight or shape. Consistent with a theoretical biopsychosociocultural model we proposed, TGAs described body dissatisfaction and disordered eating related to transgender-specific factors (e.g., behaviors aimed at minimizing secondary sex characteristics) and broader developmental and sociocultural factors. Some participants reported improvements in body image and disordered eating following gender transition. The interviews highlight complex associations among gender identity, gender transitioning, body image, and disordered eating during adolescence, suggesting that disentangling transgender-specific factors from other individual factors is difficult. These findings may guide future research on the prevalence and functions of disordered eating among TGAs and point to a unique set of needs for effective detection and treatment of concurrent gender incongruence, body dissatisfaction, and disordered eating. (C) 2021 Elsevier Ltd. All rights reserved."
https://doi.org/10.1016/j.eatbeh.2022.101681,Intermittent fasting: Describing engagement and associations with eating disorder behaviors and psychopathology among Canadian adolescents and young adults,2022,Ganson K.T.; Cuccolo K.; Hallward L.; Nagata J.M.,,https://api.openalex.org/works/https://doi.org/10.1016/j.eatbeh.2022.101681,,false,,,,,,,14710153,Ganson K.T.; Cuccolo K.; Hallward L.; Nagata J.M.,,"Intermittent fasting has grown in popularity over the past several years. However, intermittent fasting has also been shown to relate to eating disorder behaviors and psychopathology, yet little research has explored this relationship in epidemiological samples. Therefore, the aims of this study were to determine prevalence and characteristics of engagement in intermittent fasting, and associations with eating disorder behaviors and psychopathology. Data from the Canadian Study of Adolescent Health Behaviors, a national study of Canadian adolescents and young adults (N = 2762) were analyzed. Multiple modified Poisson regression analyses were conducted to determine the association between intermittent fasting (past 12 months and 30 days) and eating disorder behaviors and psychopathology (measured using the Eating Disorder Examination Questionnaire). Overall, 47.7 % of women, 38.4 % of men, and 52.0 % of transgender/gender non-conforming (TGNC) participants reported engaging in intermittent fasting in the past 12 months. Intermittent fasting in the past 12 months and 30 days was significantly associated with eating disorder psychopathology among women, men, and TGNC participants. Varying patterns of association between intermittent fasting and eating disorder behaviors were found across genders, with the most consistent relationships between intermittent fasting and ED behaviors in women. Findings underscore the common nature of intermittent fasting among a large, community sample of adolescents and young adults across Canada, as well as associated eating disorder behaviors and psychopathology. Continued research is needed to further understand the effects of intermittent fasting, as clinical and public health efforts are needed to protect the health of adolescent and young adults. © 2022"
https://doi.org/10.1016/j.eatbeh.2022.101681,Intermittent fasting: Describing engagement and associations with eating disorder behaviors and psychopathology among Canadian adolescents and young adults,2022,"Ganson, Kyle T.; Cuccolo, Kelly; Hallward, Laura; Nagata, Jason M.",,https://api.openalex.org/works/https://doi.org/10.1016/j.eatbeh.2022.101681,,false,,,,,,,1471-0153,"Ganson, Kyle T.; Cuccolo, Kelly; Hallward, Laura; Nagata, Jason M.",,"Intermittent fasting has grown in popularity over the past several years. However, intermittent fasting has also been shown to relate to eating disorder behaviors and psychopathology, yet little research has explored this relationship in epidemiological samples. Therefore, the aims of this study were to determine prevalence and characteristics of engagement in intermittent fasting, and associations with eating disorder behaviors and psy-chopathology. Data from the Canadian Study of Adolescent Health Behaviors, a national study of Canadian adolescents and young adults (N = 2762) were analyzed. Multiple modified Poisson regression analyses were conducted to determine the association between intermittent fasting (past 12 months and 30 days) and eating disorder behaviors and psychopathology (measured using the Eating Disorder Examination Questionnaire). Overall, 47.7 % of women, 38.4 % of men, and 52.0 % of transgender/gender non-conforming (TGNC) partic-ipants reported engaging in intermittent fasting in the past 12 months. Intermittent fasting in the past 12 months and 30 days was significantly associated with eating disorder psychopathology among women, men, and TGNC participants. Varying patterns of association between intermittent fasting and eating disorder behaviors were found across genders, with the most consistent relationships between intermittent fasting and ED behaviors in women. Findings underscore the common nature of intermittent fasting among a large, community sample of adolescents and young adults across Canada, as well as associated eating disorder behaviors and psychopa-thology. Continued research is needed to further understand the effects of intermittent fasting, as clinical and public health efforts are needed to protect the health of adolescent and young adults."
https://doi.org/10.1186/s40337-021-00470-0,Perceived weight gain and eating disorder symptoms among LGBTQ+ adults during the COVID-19 pandemic: a convergent mixed-method study,2021,Tabler J.; Schmitz R.M.; Charak R.; Dickinson E.,,https://api.openalex.org/works/https://doi.org/10.1186/s40337-021-00470-0,,true,,,,,,,20502974,Tabler J.; Schmitz R.M.; Charak R.; Dickinson E.,,"Background: In this study, we further explore the role of COVID-19 pandemic-related stress, social support, and resilience on self-reported eating disorder symptoms (using the EDE-QS) and perceived weight gain among lesbian, gay, bisexual, transgender, and/or queer (LGBTQ+ adults) in the US context during the COVID-19 pandemic. Methods: Employing a convergent mixed method design, we surveyed 411 individuals, and conducted qualitative semi-structured follow-up interviews with 43 LGBTQ+ -identifying survey respondents. Using OLS regression and multinomial logistic regression, we modeled eating disorder symptoms and perceived weight gain among LGBTQ+ individuals (n = 120) and cisgender and heterosexual-identifying women (n = 230), to cisgender and heterosexual-identifying men (n = 61). We also explored complementary interview narratives among LGBTQ+ people by employing selective coding strategies. Results: Study results suggest that LGBTQ+ individuals are likely experiencing uniquely high levels of pandemic-related stress, and secondly, that pandemic-related stress is associated with elevated eating disorder symptoms and higher risk of perceived weight gain. Nearly 1 in 3 participants reported eating disorder symptoms of potentially clinical significance. Social support, but not resilient coping, was found to be protective against increased eating disorder symptoms. Qualitative analyses revealed that LGBTQ+ individuals situated physical exercise constraints, challenging eating patterns, and weight concerns within their pandemic experiences. Conclusions: Clinicians of diverse specialties should screen for eating disorder symptoms and actively engage patients in conversations about their COVID-19-related weight gain and eating behaviors, particularly with LGBTQ+ -identifying adults. © 2021, The Author(s)."
https://doi.org/10.1186/s40337-021-00470-0,Perceived weight gain and eating disorder symptoms among LGBTQ plus adults during the COVID-19 pandemic: a convergent mixed-method study,2021,"Tabler, Jennifer; Schmitz, Rachel M.; Charak, Ruby; Dickinson, Eliza",,https://api.openalex.org/works/https://doi.org/10.1186/s40337-021-00470-0,,false,,,,,,,2050-2974,"Tabler, Jennifer; Schmitz, Rachel M.; Charak, Ruby; Dickinson, Eliza",,"Background In this study, we further explore the role of COVID-19 pandemic-related stress, social support, and resilience on self-reported eating disorder symptoms (using the EDE-QS) and perceived weight gain among lesbian, gay, bisexual, transgender, and/or queer (LGBTQ+ adults) in the US context during the COVID-19 pandemic. Methods Employing a convergent mixed method design, we surveyed 411 individuals, and conducted qualitative semi-structured follow-up interviews with 43 LGBTQ+ -identifying survey respondents. Using OLS regression and multinomial logistic regression, we modeled eating disorder symptoms and perceived weight gain among LGBTQ+ individuals (n = 120) and cisgender and heterosexual-identifying women (n = 230), to cisgender and heterosexual-identifying men (n = 61). We also explored complementary interview narratives among LGBTQ+ people by employing selective coding strategies. Results Study results suggest that LGBTQ+ individuals are likely experiencing uniquely high levels of pandemic-related stress, and secondly, that pandemic-related stress is associated with elevated eating disorder symptoms and higher risk of perceived weight gain. Nearly 1 in 3 participants reported eating disorder symptoms of potentially clinical significance. Social support, but not resilient coping, was found to be protective against increased eating disorder symptoms. Qualitative analyses revealed that LGBTQ+ individuals situated physical exercise constraints, challenging eating patterns, and weight concerns within their pandemic experiences. Conclusions Clinicians of diverse specialties should screen for eating disorder symptoms and actively engage patients in conversations about their COVID-19-related weight gain and eating behaviors, particularly with LGBTQ+ -identifying adults.Plain English summary The COVID-19 pandemic has uniquely shaped the mental health of individuals globally. Adults, particularly those identifying as lesbian, gay, bisexual, transgender, and/or queer (LGBTQ+), may be at risk of engaging in disordered eating behaviors (eating disorder symptoms) due to pandemic-related stress. This study explores correlates of eating disorder symptoms and perceived weight gain among adults during the COVID-19 pandemic. We surveyed 411 US-residents, and engaged in follow-up semi-structured interviews with 43 LGBTQ+ -identifying survey respondents to better establish the unique pandemic-related experiences and mental health challenges of LGBTQ+ adults. We quantitatively found that LGBTQ+ individuals experienced uniquely high levels of pandemic-related stress, and secondly, that pandemic-related stress was associated with increased eating disorder symptoms and perceived weight gain. Qualitative narratives complemented quantative findings and suggested that eating concerns, physical exercise constraints, and weight concerns were important to LGBTQ+ people's perceived health challenges during the pandemic. These findings highlight the need to screen for any persistent eating disorder symptoms or weight concerns, particularly among LGBTQ+ adults."
https://doi.org/10.3389/fpsyg.2020.586196,Theoretical and Methodological Considerations for Research on Eating Disorders and Gender,2020,Springmann M.-L.; Svaldi J.; Kiegelmann M.,,https://api.openalex.org/works/https://doi.org/10.3389/fpsyg.2020.586196,,true,,,,,,,16641078,Springmann M.-L.; Svaldi J.; Kiegelmann M.,,"Gender is a relevant factor in the etiology of eating disorders (ED) as evidenced by gender-specific components of disordered eating and by the high risk of ED among transgender individuals, in addition to other factors. However, research on connections between ED and gender identity are limited. Researchers who produce explanatory models, content themselves with faulting the sociocultural ideal of slimness for women, but they fail to grasp the connection between culture, gender and the body and they fall short of integrating this perspective into existing psychological knowledge about ED. Psychological research informed by feminist theory has begun to bridge this gap, but this growing area of research needs to be further developed and should include an understanding of ED in persons with all gender identities. This article expands the discussion of gender and ED, by grounding ED in an understanding of gender itself and by discussing methodological implications of this understanding. © Copyright © 2020 Springmann, Svaldi and Kiegelmann."
https://doi.org/10.3389/fpsyg.2020.586196,Theoretical and Methodological Considerations for Research on Eating Disorders and Gender,2020,"Springmann, Marie-Luise; Svaldi, Jennifer; Kiegelmann, Mechthild",,https://api.openalex.org/works/https://doi.org/10.3389/fpsyg.2020.586196,,false,,,,,,,1664-1078,"Springmann, Marie-Luise; Svaldi, Jennifer; Kiegelmann, Mechthild",,"Gender is a relevant factor in the etiology of eating disorders (ED) as evidenced by gender-specific components of disordered eating and by the high risk of ED among transgender individuals, in addition to other factors. However, research on connections between ED and gender identity are limited. Researchers who produce explanatory models, content themselves with faulting the sociocultural ideal of slimness for women, but they fail to grasp the connection between culture, gender and the body and they fall short of integrating this perspective into existing psychological knowledge about ED. Psychological research informed by feminist theory has begun to bridge this gap, but this growing area of research needs to be further developed and should include an understanding of ED in persons with all gender identities. This article expands the discussion of gender and ED, by grounding ED in an understanding of gender itself and by discussing methodological implications of this understanding."
https://doi.org/10.1016/j.jpeds.2021.09.032,Behavioral Health Diagnoses in Youth with Gender Dysphoria Compared with Controls: A PEDSnet Study,2022,Nunes-Moreno M.; Buchanan C.; Cole F.S.; Davis S.; Dempsey A.; Dowshen N.; Furniss A.; Kazak A.E.; Kerlek A.J.; Margolis P.; Pyle L.; Razzaghi H.; Reirden D.H.; Schwartz B.; Sequeira G.M.; Nokoff N.J.,,https://api.openalex.org/works/https://doi.org/10.1016/j.jpeds.2021.09.032,,true,,,,,,,00223476,Nunes-Moreno M.; Buchanan C.; Cole F.S.; Davis S.; Dempsey A.; Dowshen N.; Furniss A.; Kazak A.E.; Kerlek A.J.; Margolis P.; Pyle L.; Razzaghi H.; Reirden D.H.; Schwartz B.; Sequeira G.M.; Nokoff N.J.,,"Objective: To assess the odds of a psychiatric or neurodevelopmental diagnosis among youth with a diagnosis of gender dysphoria compared with matched controls in a large electronic health record dataset from 6 pediatric health systems, PEDSnet. We hypothesized that youth with gender dysphoria would have higher odds of having psychiatric and neurodevelopmental diagnoses than controls. Study design: All youth with a diagnosis of gender dysphoria (n = 4173 age at last visit 16.2 ± 3.4) and at least 1 outpatient encounter were extracted from the PEDSnet database and propensity-score matched on 8 variables to controls without gender dysphoria (n = 16 648, age at last visit 16.2 ± 4.8) using multivariable logistic regression. The odds of having psychiatric and neurodevelopmental diagnoses were examined using generalized estimating equations. Results: Youth with gender dysphoria had higher odds of psychiatric (OR 4.0 [95% CI 3.8, 4.3] P < .0001) and neurodevelopmental diagnoses (1.9 [1.7, 2.0], P < .0001). Youth with gender dysphoria were more likely to have a diagnosis across all psychiatric disorder subcategories, with particularly high odds of mood disorder (7.3 [6.8, 7.9], P < .0001) and anxiety (5.5 [5.1, 5.9], P < .0001). Youth with gender dysphoria had a greater odds of autism spectrum disorder (2.6, [2.2, 3.0], P < .0001). Conclusions: Youth with gender dysphoria at large pediatric health systems have greater odds of psychiatric and several neurodevelopmental diagnoses compared with youth without gender dysphoria. Further studies are needed to evaluate changes in mental health over time with access to gender affirming care. © 2021 Elsevier Inc."
https://doi.org/10.1016/j.jpeds.2021.09.032,Behavioral Health Diagnoses in Youth with Gender Dysphoria Compared with Controls: A PEDSnet Study,2022,"Nunes-Moreno, Marissa; Buchanan, Cindy; Cole, F. Sessions; Davis, Shanlee; Dempsey, Amanda; Dowshen, Nadia; Furniss, Anna; Kazak, Anne E.; Kerlek, Anna J.; Margolis, Peter; Pyle, Laura; Razzaghi, Hanieh; Reirden, Daniel H.; Schwartz, Beth; Sequeira, Gina M.; Nokoff, Natalie J.",,https://api.openalex.org/works/https://doi.org/10.1016/j.jpeds.2021.09.032,,false,,,,,,,0022-3476,"Nunes-Moreno, Marissa; Buchanan, Cindy; Cole, F. Sessions; Davis, Shanlee; Dempsey, Amanda; Dowshen, Nadia; Furniss, Anna; Kazak, Anne E.; Kerlek, Anna J.; Margolis, Peter; Pyle, Laura; Razzaghi, Hanieh; Reirden, Daniel H.; Schwartz, Beth; Sequeira, Gina M.; Nokoff, Natalie J.",,"Objective To assess the odds of a psychiatric or neurodevelopmental diagnosis among youth with a diagnosis of gender dysphoria compared with matched controls in a large electronic health record dataset from 6 pediatric health systems, PEDSnet. We hypothesized that youth with gender dysphoria would have higher odds of having psychiatric and neurodevelopmental diagnoses than controls.Study design All youth with a diagnosis of gender dysphoria (n = 4173 age at last visit 16.2 +/- 3.4) and at least 1 outpatient encounter were extracted from the PEDSnet database and propensity-score matched on 8 variables to controls without gender dysphoria (n = 16 648, age at last visit 16.2 +/- 4.8) using multivariable logistic regression. The odds of having psychiatric and neurodevelopmental diagnoses were examined using generalized estimating equations.Results Youth with gender dysphoria had higher odds of psychiatric (OR 4.0 [95% CI 3.8, 4.3] P < .0001) and neurodevelopmental diagnoses (1.9 [1.7, 2.0], P < .0001). Youth with gender dysphoria were more likely to have a diagnosis across all psychiatric disorder subcategories, with particularly high odds of mood disorder (7.3 [6.8, 7.9], P < .0001) and anxiety (5.5 [5.1, 5.9], P < .0001). Youth with gender dysphoria had a greater odds of autism spectrum disorder (2.6, [2.2, 3.0], P < .0001).Conclusions Youth with gender dysphoria at large pediatric health systems have greater odds of psychiatric and several neurodevelopmental diagnoses compared with youth without gender dysphoria. Further studies are needed to evaluate changes in mental health over time with access to gender affirming care."
https://doi.org/10.1089/lgbt.2019.0354,Disordered Eating Among Trans-Masculine Youth: Considerations Through a Developmental Lens,2020,"Kamody, Rebecca C.; Yonkers, Kimberly; Pluhar, Emily, I; Olezeski, Christy L.",,https://api.openalex.org/works/https://doi.org/10.1089/lgbt.2019.0354,,false,,,,,,,2325-8292,"Kamody, Rebecca C.; Yonkers, Kimberly; Pluhar, Emily, I; Olezeski, Christy L.",,"As with male populations more generally, eating disorder symptom expression among trans-masculine youth is understudied. Gender minority individuals are at increased risk for eating disorders; however, culturally responsive and developmentally tailored research is limited. Although all gender minority individuals may experience elevated risk for developing eating disorders, the focus of this article is trans-masculine youth. We provide a theoretical conceptualization of eating disorder symptom expression among this understudied group, and propose novel directions for research, particularly for youth at pubertal onset. Adolescence as a critical developmental period for intervention is highlighted."
https://doi.org/10.1016/j.eatbeh.2020.101381,Community norms for the Eating Disorder Examination Questionnaire (EDE-Q) among transgender men and women,2020,Nagata J.M.; Murray S.B.; Compte E.J.; Pak E.H.; Schauer R.; Flentje A.; Capriotti M.R.; Lubensky M.E.; Lunn M.R.; Obedin-Maliver J.,,https://api.openalex.org/works/https://doi.org/10.1016/j.eatbeh.2020.101381,,true,,,,,,,14710153,Nagata J.M.; Murray S.B.; Compte E.J.; Pak E.H.; Schauer R.; Flentje A.; Capriotti M.R.; Lubensky M.E.; Lunn M.R.; Obedin-Maliver J.,,"Transgender men and women may be at risk for eating disorders, but prior community norms of the Eating Disorders Examination Questionnaire (EDE-Q) are based on presumed cisgender men and woman and have not intentionally included transgender people. The objective of this study was to develop community norms for eating disorder attitudes and disordered eating behaviors in transgender men and women using the EDE-Q. Participants were 312 transgender men and 172 transgender women participants in The PRIDE Study, an existing cohort study of sexual and gender minority people. We present mean scores, standard deviations, and percentile ranks for the Global score and four subscale scores of the EDE-Q in transgender men and women. Transgender men and women reported any occurrence (≥1/week) of dietary restraint (25.0% and 27.9%), objective binge episodes (11.2% and 12.8%), excessive exercise (8.0% and 8.1%), self-induced vomiting (1.6% and 1.7%), and laxative misuse (.3% and .6%), respectively. Compared to a prior study of presumed cisgender men 18–26 years (Lavender, De Young, & Anderson, 2010), our age-matched subsample of transgender men reported lower rates of objective binge episodes and excessive exercise. Compared to a prior study of presumed cisgender women 18–42 years (Mond, Hay, Rodgers, & Owen, 2006), we found that an age-matched sample of transgender women reported higher rates of dietary restraint but lower rates of excessive exercise. These norms should aid clinicians in applying and researchers in investigating and interpreting the EDE-Q scores of transgender men and women. © 2020"
https://doi.org/10.1016/j.eatbeh.2020.101381,Community norms for the Eating Disorder Examination Questionnaire (EDE-Q) among transgender men and women,2020,"Nagata, Jason M.; Murray, Stuart B.; Compte, Emilio J.; Pak, Erica H.; Schauer, Rebecca; Flentje, Annesa; Capriotti, Matthew R.; Lubensky, Micah E.; Lunn, Mitchell R.; Obedin-Maliver, Juno",,https://api.openalex.org/works/https://doi.org/10.1016/j.eatbeh.2020.101381,,false,,,,,,,1471-0153,"Nagata, Jason M.; Murray, Stuart B.; Compte, Emilio J.; Pak, Erica H.; Schauer, Rebecca; Flentje, Annesa; Capriotti, Matthew R.; Lubensky, Micah E.; Lunn, Mitchell R.; Obedin-Maliver, Juno",,"Transgender men and women may be at risk for eating disorders, but prior community norms of the Eating Disorders Examination Questionnaire (EDE-Q) are based on presumed cisgender men and woman and have not intentionally included transgender people. The objective of this study was to develop community norms for eating disorder attitudes and disordered eating behaviors in transgender men and women using the EDE-Q. Participants were 312 transgender men and 172 transgender women participants in The PRIDE Study, an existing cohort study of sexual and gender minority people. We present mean scores, standard deviations, and percentile ranks for the Global score and four subscale scores of the EDE-Q in transgender men and women. Transgender men and women reported any occurrence (>= 1/week) of dietary restraint (25.0% and 27.9%), objective binge episodes (11.2% and 12.8%), excessive exercise (8.0% and 8.1%), self-induced vomiting (1.6% and 1.7%), and laxative misuse (.3% and .6%), respectively. Compared to a prior study of presumed cisgender men 18-26 years (Lavender, De Young, & Anderson, 2010), our age-matched subsample of transgender men reported lower rates of objective binge episodes and excessive exercise. Compared to a prior study of presumed cisgender women 18-42 years (Mond, Hay, Rodgers, & Owen, 2006), we found that an age-matched sample of transgender women reported higher rates of dietary restraint but lower rates of excessive exercise. These norms should aid clinicians in applying and researchers in investigating and interpreting the EDE-Q scores of transgender men and women."
https://doi.org/10.3390/ijerph20021156,"“How Do I Exist in This Body…That’s Outside of the Norm?” Trans and Nonbinary Experiences of Conformity, Coping, and Connection in Atypical Anorexia",2023,Harrop E.N.; Hecht H.K.; Harner V.; Call J.; Holloway B.T.,,https://api.openalex.org/works/https://doi.org/10.3390/ijerph20021156,,true,,,,,,,16617827,Harrop E.N.; Hecht H.K.; Harner V.; Call J.; Holloway B.T.,,"Addressing eating disorders (EDs) within trans and nonbinary (TNB) populations is a growing concern, as TNB individuals are two to four times more likely to experience EDs than cisgender women. This study explored the lived experiences of TNB people with atypical anorexia by examining how gender identity impacted experiences of ED illness and (potential) recovery. Nine TNB adults with atypical anorexia were followed for one year and completed semi-structured, in-depth, longitudinal qualitative interviews at baseline, 6 months, and 12 months. Interviews were coded using Braun and Clark’s thematic analysis procedures. Four themes, along with subthemes, emerged regarding the intersection of gender identity and ED experiences: (1) Conforming, (2) Coping, (3) Connecting, and (4) Critiquing. In Conforming, participants highlighted how societal pressures around gender contributed to ED vulnerability. In Coping, participants explained that their EDs represented attempts to cope with the overlapping influences of body dissatisfaction, gender dysphoria, and body disconnection. In Connecting, participants described ED recovery as a process of connecting to self, others, and communities that welcomed and affirmed their diverse identities. In Critiquing, participants described how current ED treatment settings were often unwelcoming of or unprepared for non-cisgender patients. Overall, participants viewed their EDs as intricately linked to their gender identity and experiences of social pressure and discrimination. This study suggests the need for targeted ED prevention and intervention efforts within TNB communities, and the ethical imperative to meaningfully address the needs of TNB patients in ED treatment settings. © 2023 by the authors."
https://doi.org/10.3390/ijerph20021156,"How Do I Exist in This Body horizontal ellipsis That's Outside of the Norm? Trans and Nonbinary Experiences of Conformity, Coping, and Connection in Atypical Anorexia",2023,"Harrop, Erin N.; Hecht, Hillary K.; Harner, Vern; Call, Jarrod; Holloway, Brendon T.",,https://api.openalex.org/works/https://doi.org/10.3390/ijerph20021156,,false,,,,,,,,"Harrop, Erin N.; Hecht, Hillary K.; Harner, Vern; Call, Jarrod; Holloway, Brendon T.",,"Addressing eating disorders (EDs) within trans and nonbinary (TNB) populations is a growing concern, as TNB individuals are two to four times more likely to experience EDs than cisgender women. This study explored the lived experiences of TNB people with atypical anorexia by examining how gender identity impacted experiences of ED illness and (potential) recovery. Nine TNB adults with atypical anorexia were followed for one year and completed semi-structured, in-depth, longitudinal qualitative interviews at baseline, 6 months, and 12 months. Interviews were coded using Braun and Clark's thematic analysis procedures. Four themes, along with subthemes, emerged regarding the intersection of gender identity and ED experiences: (1) Conforming, (2) Coping, (3) Connecting, and (4) Critiquing. In Conforming, participants highlighted how societal pressures around gender contributed to ED vulnerability. In Coping, participants explained that their EDs represented attempts to cope with the overlapping influences of body dissatisfaction, gender dysphoria, and body disconnection. In Connecting, participants described ED recovery as a process of connecting to self, others, and communities that welcomed and affirmed their diverse identities. In Critiquing, participants described how current ED treatment settings were often unwelcoming of or unprepared for non-cisgender patients. Overall, participants viewed their EDs as intricately linked to their gender identity and experiences of social pressure and discrimination. This study suggests the need for targeted ED prevention and intervention efforts within TNB communities, and the ethical imperative to meaningfully address the needs of TNB patients in ED treatment settings."
